id_paper0,id_paper1
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","PAA HK, 1998, INT J EAT DISORDER, V24, P91, DOI 10.1002/(SICI)1098-108X(199807)24:1<91::AID-EAT8>3.0.CO"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237",2-W
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","PAXTON SJ, 1999, J ABNORM PSYCHOL, V108, P225"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","PIRAN N., 2000, HLTH WEIGHT J, V14, P89"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","PRATT B. M., 2002, COCHRANE DB SYST REV, V2, DOI 10.1002/14651858"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","RICCIARDELLI LA, 2001, BEHAV RES THER, V39, P1317, DOI 10.1016/S0005-7967(00)00097-8"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","ROBERTS C, 2003, J CONSULT CLIN PSYCH, V71, P622, DOI 10.1037/0022-006X.71.3.622"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","SMOLAK L., 1999, PREVENTING EATING DISORDERS: A HANDBOOK OF INTERVENTIONS AND SPECIAL CHALLENGES, P87"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","STEEL Z, 2000, INT J EAT DISORDER, V28, P209, DOI 10.1002/1098-108X(200009)28:2<209::AID-EAT10>3.0.CO"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237",2-L
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","STICE E, 1998, PSYCHOL ADDICT BEHAV, V12, P195, DOI 10.1037//0893-164X.12.3.195"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","STICE E, 1998, BEHAV THER, V29, P257, DOI 10.1016/S0005-7894(98)80006-3"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","STICE E, 2004, PSYCHOL BULL, V130, P206, DOI 10.1037/0033-2909.130.2.206"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","STICE E, 2001, J ABNORM PSYCHOL, V110, P124, DOI 10.1037//0021-843X.110.1.124"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","STICE E, 2002, HEALTH PSYCHOL, V21, P131, DOI 10.1037//0278-6133.21.2.131"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","STICE E, 2002, PSYCHOL BULL, V128, P825, DOI 10.1037//0033-2909.128.5.825"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","STICE E, 1996, BEHAV THER, V27, P531, DOI 10.1016/S0005-7894(96)80042-6"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","STICE E, 1996, J SOC CLIN PSYCHOL, V15, P340, DOI 10.1521/JSCP.1996.15.3.340"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","TABACHNICK B. G., 1996, USING MULTIVARIATE S"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","TAYLOR CB, 2003, AM J PSYCHIAT, V160, P248"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","THOMPSON JK, 2004, INT J EAT DISORDER, V35, P293, DOI 10.1002/EAT.10257"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","TOBLER N., 2000, J PRIM PREV, V30, P275, DOI [10.1023/A:1021314704811, DOI 10.1023/A:1021314704811]"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","VANSTRIEN T, 1986, INT J EAT DISORDER, V5, P295, DOI 10.1002/1098-108X(198602)5:2<295::AID-EAT2260050209>3.0.CO"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237",2-T
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","VINCENT MA, 2000, J YOUTH ADOLESCENCE, V29, P205, DOI 10.1023/A:1005156616173"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","WADE TD, 2003, INT J EAT DISORDER, V33, P371, DOI 10.1002/EAT.10136"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237","WICHSTROM L, 2000, INT J EAT DISORDER, V28, P33, DOI 10.1002/(SICI)1098-108X(200007)28:1<33::AID-EAT5>3.0.CO"
"WILKSCH SM, 2006, INT J EAT DISORDER, V39, P385, DOI 10.1002/EAR.20237",2-H
"BRESCIA W, 2006, BRIT J EDUC TECHNOL, V37, P496, DOI 10.1111/J.1467-8535.2006.00607_6.X","SCHWARTZ G, 2005, MEDIA LITERACY TRANS"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","APPADURAI A., 1996, MODERNITY LARGE"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","BETTIE J, 2003, WOMEN WITHOUT CLASS: GIRLS, RACE, AND IDENTITY, P1"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","BING-CANAR J, 1998, SIGNS, V23, P735, DOI 10.1086/495286"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","BUCKINGHAM D, 1998, TEACHING POPULAR CUL"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","CHRISTENSON P. G., 1998, ITS NOT ONLY ROCK RO"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","CROUCHER SHEILA L., 2004, GLOBALIZATION BELONG"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","DATES J. L., 1990, SPLIT IMAGE AFRICAN"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","DICK B., 2002, ACTION RES ACTION RE"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","*DURH PUBL SCH, 2002, DURH PUBL SCH PLAN C"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","DURHAM MG, 2004, CRIT STUD MEDIA COMM, V21, P140, DOI 10.1080/0739318041000168847"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","EMERSON ROBERT M., 1995, WRITING ETHNOGRAPHIC"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","FLORES J., 2000, BOMBA HIP HOP"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","FREIRE P., 1994, ED CRITICAL CONSCIOU"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","FREIRE P, 1999, PEDAGOGY OPPRESSED"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","GILLESPIE M, 1995, TELEVISION ETHNICITY"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","GLASER B.G., 1967, DISCOVERY GROUNDED T"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","KARIM KARIM H., 2003, MEDIA DIASPORA"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","KOSS-CHIOINO J.D., 1999, WORKING LATINO YOUTH"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","LEWIS J, 1998, J COMMUN, V48, P109, DOI 10.1111/J.1460-2466.1998.TB02741.X"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","LUTRELL W., 2003, PREGNANT BODIES FERT"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","MAYER V., 2003, PRODUCING DREAMS CON"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","MORRIS NH, 2001, FAST FURIOUS"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","RAMIREZ-BERG C., 2002, LATINO IMAGES FILM S"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","ROSALDO RENATO, 1997, LATINO CULTURAL CITI, P57"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","RUBIN IRENE S., 2004, QUALITATIVE INTERVIE"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","*SO CROSS U, 2001, ACT RES RES"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","SPRADLEY JAMES, 1980, PARTICIPANT OBSERVAT"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","SPRADLEY JAMES, 1979, ETHNOGRAPHIC INTERVI"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","STRAUSS A., 1998, BASICS QUALITATIVE R"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","TOON KL, 2003, THESIS U N CAROLINA"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","US CENSUS BUREAU, 2000, 2000 CENS POP GEN PO"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","VARGAS L., 2004, 54 ANN M INT COMM AS"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","VARGAS L, 2005, AMERICAN SOUTH IN A GLOBAL WORLD, P39"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","VERTOVEC S, 1999, ETHNIC RACIAL STUD, V22, P447, DOI 10.1080/014198799329558"
"VARGAS L, 2006, HISPANIC J BEHAV SCI, V28, P267, DOI 10.1177/0739986305285823","WILLIS P., 1981, LEARNING LABOR"
"WEASENFORTH D, 2006, LANG LEARN TECHNOL, V10, P25","BAGGETT WN, 2006, RARE PRINTS GALLERY"
"WEASENFORTH D, 2006, LANG LEARN TECHNOL, V10, P25","BERNERS-LEE TIMOTHY JOHN, 1999, WEAVING WEB ORIGINS"
"WEASENFORTH D, 2006, LANG LEARN TECHNOL, V10, P25","KASDORF W. E., 2003, COLUMBIA GUIDE DIGIT"
"WEASENFORTH D, 2006, LANG LEARN TECHNOL, V10, P25","KRESS G., 2003, LITERACY NEW MEDIA"
"WEASENFORTH D, 2006, LANG LEARN TECHNOL, V10, P25","KRESS G, 2003, LIT NEW MEDIA AGE"
"WEASENFORTH D, 2006, LANG LEARN TECHNOL, V10, P25","LYNCH P. J., 2001, WEB STYLE GUIDE"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","AUFDERHEIDE P, 1993, MEDIA LIT REPORT NAT"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","AUFDERHEIDE P, 1997, MEDIA LIT INFORMATIO, P79"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","BERGER ARTHUR ASA, 1998, MEDIA ANAL TECHNIQUE"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","BUCK G., 1995, GUIDE TEACHING 2 LAN, P113"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","CHAMOT A. U., 1995, GUIDE TEACHING 2 LAN, P13"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","CHRIST WG, 1998, J COMMUN, V48, P5, DOI 10.1111/J.1460-2466.1998.TB02733.X"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","COHEN A. D., 1994, TESOL Q, V28, P678"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","CONIAM D, 2000, SYSTEM, V29, P12"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","COPE B., 2000, MULTILITERACIES LIT"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","CORBEL C, 1997, COMPUTER LIT WORKING"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","CURTIS DP, 2004, J VISUAL LIT, V24, P121"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","DUNKEL P, 1993, MOD LANG J, V77, P180, DOI 10.2307/328942"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","*ED EST SERV, 2005, ICT LIT ASS"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","ERICSSON K. A., 1984, PROTOCOL ANAL VERBAL"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","FLICK U., 2002, INTRO QUALITATIVE RE"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","FONTANA A., 1994, HDB QUALITATIVE RES, P361"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","GILLHAM B., 2005, RES INTERVIEWING"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","GOH C. C. M., 2002, SYSTEM, V30, P185, DOI DOI 10.1016/S0346-251X(02)00004-0"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","GRADDOL D, 1994, MEDIA TEXTS AUTHORS, P136"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","GRAHAM S., 2003, LANGUAGE LEARNING J, V28, P64, DOI DOI 10.1080/09571730385200221"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","GRUBA P., 2004, COMPUTER ASSISTED LANGUAGE LEARNING, V17, P51, DOI 10.1076/CALL.17.1.51.29710"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","GRUBA P, 2005, DEV MEDIA LIT L2 CLA"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","GRUBA P A, 1999, THESIS U MELBOURNE"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","GUNTER BARRIE, 1987, POOR RECEPTION MISUN"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","GURAK LJ, 2001, CYBERLITERACY NAVIGA"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","HOBBS R, 1998, J COMMUN, V48, P16, DOI 10.1111/J.1460-2466.1998.TB02734.X"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","HOEY M., 2001, TEXTUAL INTERACTION"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","HOVEN D, 1999, LANGAUGE LEARNING TE, V31, P88"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","JOINER EG, 1990, FOREIGN LANG ANN, V23, P53, DOI 10.1111/J.1944-9720.1990.TB00340.X"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","KELLERMAN S, 1992, APPL LINGUIST, V13, P239, DOI 10.1093/APPLIN/13.3.239"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","KERN R, 2005, MOD LANG J, V89, P381, DOI 10.1111/J.1540-4781.2005.00312.X"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","KIM J, 2002, LANGUAGE RES, V38, P117"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","KINTSCH W., 1998, COMPREHENSION"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","KRAMSCH CLAIRE, 1999, LANGUAGE LEARNING TE, V2.2, P31"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","LAM W., 2000, LANGUAGE LEARNING TE, V4, P78"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","KRAMSCH C, 1993, CONTEXT CULTRE LANGU"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","KUBEY R., 1997, MEDIA LIT INFORM AGE"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","LANKSHEAR C., 2003, NEW LIT CHANGING KNO"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","LANKSHEAR C., 2000, TEACHERS TECHNOLITER"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","LIVINGSTONE S, 2003, CHANGING NATURE USES"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","LUKE C, 1997, TECHNOLOGICAL LIT"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","LYNCH T., 1998, ANNU REV APPL LINGUI, V18, P3, DOI DOI 10.1017/S0267190500003457"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","MACHIN D, 2003, J SOCIOLING, V7, P493, DOI 10.1111/J.1467-9841.2003.00239.X"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","MACKEY M., 2002, LIT MEDIA PLAYING TE"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","MARKHAM PL, 2001, FOREIGN LANG ANN, V34, P439, DOI 10.1111/J.1944-9720.2001.TB02083.X"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","MCKEE A., 2003, TEXTUAL ANAL BEGINNE"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","MESKILL C., 1996, JOURNAL OF EDUCATIONAL MULTIMEDIA AND HYPERMEDIA, V5, P179"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","MILES M. B., 1994, QUALITATIVE DATA ANA"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","MISHAN F., 2003, RECALL, V15, P237, DOI 10.1017/S0958344003000821"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","MOORE DM, 1994, VISUAL LIT"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","PILLER INGRID, 2003, ANNU REV APPL LINGUI, V23, P170, DOI DOI 10.1017/S0267190503000254"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","POTTER WJ, 2005, MEDIA LIT"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","POTTER W. J., 2004, THEORY MEDIA LIT COG"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","PRESSLEY M., 1995, VERBAL PROTOCOLS REA"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","RICHARDS L., 2005, HANDLING QUALITATIVE"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","RILEY P, 1981, VIEWING COMPREHENSIO"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","RILEY P., 1981, TEACHING LISTENING C"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","RUBIN J., 1995, GUIDE TEACHING 2 LAN, P7"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","SALOMON G., 1979, INTERACTION MEDIA CO"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","SILVERBLATT A., 2001, MEDIA LIT KEYS INTER"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","SNYDER I, 2002, SILICON LIT"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","STOKES J., 2003, MEDIA CULTURAL STUDI"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","TUDOR I, 1991, RELC J, V22, P79"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","TUMAN M, 1996, ANN REV APPL LINGUIS, V16, P26"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","UNSWORTH LEN, 2001, TEACHING MULTILITERA"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","VANDERGRIFT L, 2003, LANG LEARN, V53, P463, DOI 10.1111/1467-9922.00232"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","VANDERGRIFT L, 2003, CAN MOD LANG REV, V59, P425, DOI 10.3138/CMLR.59.3.425"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","VANDERGRIFT L., 2004, ANNU REV APPL LINGUI, V<IT>24</IT>, P3, DOI DOI 10.1017/S0267190504000017"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","VAN LEEUWEN THEO, 2005, INTRO SOCIAL SEMIOTI"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","WARSCHAUR M, 1999, ELECT LIT"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","WETZEL C. D., 1994, INSTRUCTIONAL EFFECT"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","MCGOVERN J., 1983, VIDEO APPL ENGLISH L, P29"
"GRUBA P, 2006, LANG LEARN TECHNOL, V10, P77","WOLVIN A. D., 1985, LISTENING"
"ADAIR SM, 2006, PEDIATR DENT, V28, P223",NA
"BRUCE D, 2006, TEACH COLL REC, V108, P939","BROWN P, 2005, MEDIA LITERACY TRANS, P119"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","COSTANZO W, 1984, DOUBLE EXPOSURE COMP"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","EISNER E. W., 2002, ED IMAGINATION DESIG"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","FOSTER H. M., 1979, NEW LITERACY LANGUAG"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","FOX R, 2005, MEDIA LITERACY TRANS, P251"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","HENDERSON J. G., 1995, TRANSFORMATIVE CURRI"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","HOBBS RENEE, 2005, MEDIA LITERACY TRA 1, P74"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","KRUEGER ELLEN, 2001, SEEING BELIEVING TEA"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","MASTERMAN L., 1985, TEACHING THE MEDIA"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","PINAR W. F., 2004, WHAT IS CURRICULUM T"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","SCHWARZ G., 2005, MEDIA LITERACY TRANS"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","SCHWARZ G, 2005, MEDIA LITERACY TRA 1, P229"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","SEMALI LADISLAUS, 2005, MEDIA LITERACY TRANS, P35"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","SLATTERY P., 1995, CURRICULUM DEV POSTM"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","TEASLEY A., 1997, REEL CONVERSATIONS R"
"BRUCE D, 2006, TEACH COLL REC, V108, P939","VYGOTSKY L. S., 1986, THOUGHT LANGUAGE"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","AJZEN I., 1980, UNDERSTANDING ATTITU"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","ALTMAN DG, 1996, AM J PUBLIC HEALTH, V86, P1590, DOI 10.2105/AJPH.86.11.1590"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","AUFDERHEIDE P, 1993, MEDIA LIT REPORT NAT"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","BAZALGETTE CARY, 1992, MEDIA ED INTRO, P198"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","BUCKINGHAM D., 2003, MEDIA ED LIT LEARNIN"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","BULLER DB, 2003, TOB CONTROL, V12, P16"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","*CDCP, 1999, MEDIASHARP AN TOB AL"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","*CDCP, 1994, PREV TOB US YOUNG PE"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","DALTON MA, 2003, LANCET, V362, P281, DOI 10.1016/S0140-6736(03)13970-0"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","DEVELLIS R. F., 2003, SCALE DEV THEORY APP, V26"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","DOZIER DM, 2005, TOB CONTROL, V14, P7, DOI 10.1136/TC.2003.006205"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","ELLICKSON PL, 1993, AM J PUBLIC HEALTH, V83, P856, DOI 10.2105/AJPH.83.6.856"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","FISCHER PM, 1991, JAMA-J AM MED ASSOC, V266, P3145, DOI 10.1001/JAMA.266.22.3145"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","FLAY BR, 1989, AM J PUBLIC HEALTH, V79, P1371, DOI 10.2105/AJPH.79.10.1371"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","GILPIN EA, 1997, PREV MED, V26, P14, DOI 10.1006/PMED.1996.9980"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","HANSON MJS, 1997, NURS RES, V46, P155, DOI 10.1097/00006199-199705000-00006"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","HOBBS R, 2003, READ RES QUART, V38, P330, DOI 10.1598/RRQ.38.3.2"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","HOBBS R, 1998, J COMMUN, V48, P16, DOI 10.1111/J.1460-2466.1998.TB02734.X"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","HOBBS R., 2004, ADVERTISING SOC REV, V5, P1"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","HOGAN M, 1999, PEDIATRICS, V104, P341"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","JOHNSTON L D., 2005, NIH PUBLICATION"
"PRIMACK BA, 2006, ARCH PEDIAT ADOL MED, V160, P369, DOI 10.1001/ARCHPEDI.160.4.369","LONG JUDITH A, 2002, SUBST ABUS, V23, P95"
